"","STAT_UNIT","UNIT_MEASURE","EDU_LEVEL","EDU_CAT","SEX","AGE","GRADE","SECTOR_EDU","EDU_ATTAIN","SUBJECT","DISPERSION","CONTRACT_TYPE","BASIC_SERVICES","EDU_TYPE","TEACH_EXPERIENCE","TEXTB_TYPE","CLASS_TYPE","REF_AREA","TIME_PERIOD","OBS_VALUE","FREQ","UNIT_MULT","DECIMALS","OBS_STATUS"
"693","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","UIS_WORLD","2017","70.53945","A","0","5","E"
"694","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","UNICEF_AFRICA","2016","53.48163","A","0","5","E"
"695","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","UNICEF_ALL","2016","69.70297","A","0","5","E"
"696","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","UNICEF_ALL","2017","69.65269","A","0","5","E"
"697","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","UNICEF_ASIA","2016","65.68949","A","0","5","A"
"698","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","UNICEF_ASIA","2017","65.96548","A","0","5","E"
"699","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","UNICEF_CEE_CIS","2016","99.50990","A","0","5","E"
"700","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","UNICEF_CEE_CIS","2017","99.50559","A","0","5","E"
"701","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","UNICEF_DEVELOPING","2016","68.69455","A","0","5","E"
"702","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","UNICEF_DEVELOPING","2017","68.67192","A","0","5","E"
"703","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","UNICEF_EEUR_CASIA","2016","99.50990","A","0","5","E"
"704","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","UNICEF_EEUR_CASIA","2017","99.50559","A","0","5","E"
"705","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","UNICEF_EUR_CASIA","2016","99.61834","A","0","5","E"
"706","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","UNICEF_EUR_CASIA","2017","99.61404","A","0","5","E"
"707","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","UNICEF_LAC","2016","93.30588","A","0","5","E"
"708","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","UNICEF_LAC","2017","91.95329","A","0","5","E"
"709","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","UNICEF_LDC","2016","39.99907","A","0","5","E"
"710","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","UNICEF_LDC","2017","40.84521","A","0","5","E"
"711","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","UNICEF_MENA","2016","86.60309","A","0","5","E"
"712","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","UNICEF_MENA","2017","86.57235","A","0","5","E"
"713","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","UNICEF_MENA_OLD","2016","86.84582","A","0","5","E"
"714","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","UNICEF_MENA_OLD","2017","86.81513","A","0","5","E"
"715","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","UNICEF_SASIA","2016","56.64656","A","0","5","A"
"716","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","UNICEF_SASIA","2017","56.71730","A","0","5","E"
"717","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","UNICEF_SSA","2016","44.25680","A","0","5","E"
"718","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","UNICEF_WCAFR","2016","28.84095","A","0","5","E"
"719","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","UNICEF_WORLD","2016","70.55572","A","0","5","E"
"720","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","UNICEF_WORLD","2017","70.49915","A","0","5","E"
"721","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","UY","2016","100","A","0","5","A"
"722","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","UZ","2017","100","A","0","5","A"
"723","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","VC","2016","100","A","0","5","A"
"724","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","VC","2017","100","A","0","5","A"
"725","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","VG","2016","100","A","0","5","A"
"726","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","VG","2017","100","A","0","5","A"
"727","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_18F","2016","37.69893","A","0","5","E"
"728","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_18T","2016","42.85395","A","0","5","E"
"729","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_ARAB","2016","93.17171","A","0","5","E"
"730","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_ARAB","2017","92.97384","A","0","5","E"
"731","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_CAR_SMALL","2016","95.59782","A","0","5","E"
"732","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_CAR_SMALL","2017","95.58861","A","0","5","E"
"733","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_EAP","2017","89.56821","A","0","5","E"
"734","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_EAP_IBRD","2016","90.50870","A","0","5","E"
"735","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_EAP_IBRD","2017","91.68932","A","0","5","E"
"736","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_EAP_IBRD_IDA","2016","89.47458","A","0","5","E"
"737","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_EAP_IBRD_IDA","2017","89.44679","A","0","5","E"
"738","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_EAP_IDA","2016","76.74109","A","0","5","E"
"739","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_EAP_IDA","2017","71.09099","A","0","5","E"
"740","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_EAP_X_HIC","2016","89.46936","A","0","5","E"
"741","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_EAP_X_HIC","2017","89.46019","A","0","5","E"
"742","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_EARLY_DIV_GMR","2016","67.95822","A","0","5","A"
"743","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_EARLY_DIV_GMR","2017","68.07691","A","0","5","E"
"744","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_ECAS","2016","99.61822","A","0","5","E"
"745","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_ECAS","2017","99.61393","A","0","5","E"
"746","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_ECAS_IBRD_IDA","2016","99.52621","A","0","5","E"
"747","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_ECAS_IBRD_IDA","2017","99.52185","A","0","5","E"
"748","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_ECAS_IDA","2016","99.56819","A","0","5","E"
"749","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_ECAS_IDA","2017","99.56743","A","0","5","A"
"750","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_ECAS_X_HIC","2016","99.50177","A","0","5","E"
"751","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_ECAS_X_HIC","2017","99.49730","A","0","5","E"
"752","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_FCAS","2016","45.23838","A","0","5","E"
"753","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_GPE","2016","54.28220","A","0","5","E"
"754","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_GPE","2017","54.50006","A","0","5","E"
"755","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_HIPC","2016","41.89116","A","0","5","E"
"756","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_I18","2016","51.90020","A","0","5","E"
"757","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_I18","2017","52.18371","A","0","5","E"
"758","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_IBRD","2016","74.15853","A","0","5","A"
"759","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_IBRD","2017","74.15512","A","0","5","E"
"760","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_IBRD_IDA","2016","69.27179","A","0","5","E"
"761","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_IBRD_IDA","2017","69.20805","A","0","5","E"
"762","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_IBRD_IDA_FCAS","2016","44.12417","A","0","5","E"
"763","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_IDA_BLEND","2016","65.21563","A","0","5","E"
"764","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_IDA_BLEND","2017","65.80478","A","0","5","E"
"765","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_IDA_FCAS","2016","39.11812","A","0","5","E"
"766","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_IDA_NFCAS","2016","58.52143","A","0","5","E"
"767","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_IDA_NFCAS","2017","58.82685","A","0","5","E"
"768","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_IDA_ONLY","2016","46.19807","A","0","5","E"
"769","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_IDA_ONLY","2017","46.59583","A","0","5","E"
"770","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_LAC","2016","93.33294","A","0","5","E"
"771","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_LAC","2017","91.98737","A","0","5","E"
"772","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_LAC_IBRD","2016","93.32151","A","0","5","E"
"773","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_LAC_IBRD","2017","91.94033","A","0","5","E"
"774","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_LAC_IBRD_IDA","2016","93.30735","A","0","5","E"
"775","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_LAC_IBRD_IDA","2017","91.94771","A","0","5","E"
"776","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_LAC_X_HIC","2016","92.47647","A","0","5","E"
"777","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_LAC_X_HIC","2017","90.80173","A","0","5","E"
"778","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_LDC","2016","39.68163","A","0","5","E"
"779","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_LDC","2017","40.57596","A","0","5","E"
"780","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_LIC","2016","40.03861","A","0","5","E"
"781","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_LIC","2017","40.10397","A","0","5","E"
"782","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_LIC_MIC","2016","68.70113","A","0","5","E"
"783","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_LIC_MIC","2017","68.64889","A","0","5","E"
"784","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_LMC","2016","65.20909","A","0","5","A"
"785","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_LMC","2017","65.40572","A","0","5","E"
"786","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_MENA","2016","86.60347","A","0","5","E"
"787","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_MENA","2017","86.57377","A","0","5","E"
"788","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_MENA_IBRD","2016","85.75280","A","0","5","E"
"789","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_MENA_IBRD","2017","85.71768","A","0","5","E"
"790","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_MENA_IBRD_IDA","2016","86.03795","A","0","5","E"
"791","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_MENA_IBRD_IDA","2017","86.00375","A","0","5","E"
"792","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_MENA_X_HIC","2016","86.32530","A","0","5","E"
"793","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_MENA_X_HIC","2017","86.29479","A","0","5","E"
"794","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_MIC","2016","72.68767","A","0","5","A"
"795","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_MIC","2017","72.61079","A","0","5","E"
"796","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_PRE_DIV_GMR","2016","35.74260","A","0","5","E"
"797","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_SAS","2016","56.64656","A","0","5","A"
"798","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_SAS","2017","56.71730","A","0","5","E"
"799","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_SAS_IBRD","2016","57.22384","A","0","5","A"
"800","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_SAS_IBRD","2017","57.20298","A","0","5","E"
"801","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_SAS_IBRD_IDA","2016","56.64656","A","0","5","A"
"802","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_SAS_IBRD_IDA","2017","56.71730","A","0","5","E"
"803","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_SAS_IDA","2016","51.35841","A","0","5","A"
"804","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_SAS_IDA","2017","52.29953","A","0","5","A"
"805","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_SSA","2016","44.24643","A","0","5","E"
"806","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_SSA_IBRD_IDA","2016","44.24643","A","0","5","E"
"807","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_SSA_IDA","2016","37.71623","A","0","5","E"
"808","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_SSA_X_HIC","2016","44.24160","A","0","5","E"
"809","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_T18","2016","69.27179","A","0","5","E"
"810","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_T18","2017","69.20805","A","0","5","E"
"811","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_WORLD","2016","70.58940","A","0","5","E"
"812","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_WORLD","2017","70.53270","A","0","5","E"
"813","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WS","2017","100","A","0","5","A"
"814","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","AD","2016","0","A","0","5","A"
"815","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","AD","2017","0","A","0","5","A"
"816","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","AF","2016","3.87718","A","0","5","A"
"817","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","AF","2017","4.54427","A","0","5","A"
"818","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","AG","2017","0","A","0","5","A"
"819","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","AZ","2016","0","A","0","5","A"
"820","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","AZ","2017","0","A","0","5","A"
"821","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","BB","2016","0","A","0","5","A"
"822","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","BB","2017","0","A","0","5","A"
"823","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","BD","2016","0","A","0","5","A"
"824","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","BF","2016","0","A","0","5","A"
"825","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","BH","2016","0","A","0","5","A"
"826","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","BH","2017","0","A","0","5","A"
"827","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","BI","2016","0","A","0","5","A"
"828","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","BI","2017","0","A","0","5","A"
"829","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","BY","2016","0","A","0","5","A"
"830","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","BY","2017","0","A","0","5","A"
"831","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","CI","2016","0","A","0","5","A"
"832","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","CK","2016","0","A","0","5","A"
"833","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","CN","2016","0","A","0","5","A"
"834","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","CN","2017","0","A","0","5","A"
"835","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","CR","2016","0","A","0","5","A"
"836","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","CV","2017","0","A","0","5","A"
"837","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","DJ","2016","0","A","0","5","A"
"838","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","DJ","2017","2.77778","A","0","5","A"
"839","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","DM","2016","0","A","0","5","A"
"840","SCH","PT","L2","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","DZ","2016","0","A","0","5","A"
