"","STAT_UNIT","UNIT_MEASURE","EDU_LEVEL","EDU_CAT","SECTOR_EDU","EXPENDITURE_TYPE","SOURCE_FUND","FUND_FLOW","TEACH_EXPERIENCE","CONTRACT_TYPE","REF_AREA","TIME_PERIOD","OBS_VALUE","UNIT_MULT","FREQ","DECIMALS","OBS_STATUS"
"205","EDU_EXP","CUR_EXP","L2_3","_T","INST_PUB","CUR_COMP","GOV","FFNTP","_Z","_Z","MY","2017","75.11040","0","A","5","A"
"206","EDU_EXP","CUR_EXP","L02","_T","INST_PUB","CUR_COMPO","GOV","FFNTP","_Z","_Z","ML","2016","13.43185","0","A","5","A"
"207","EDU_EXP","CUR_EXP","_T","_T","INST_PUB","CUR_O","GOV","FFNTP","_Z","_Z","PY","2016","18.11060","0","A","5","A"
"208","XUNIT","USD_CONST","L1","_T","_T","_T","GOV","FFNTP","_Z","_Z","RW","2016","39.82859","0","A","5","E"
"209","EDU_EXP","USD_CONST","L2_3","_T","_T","_T","GOV","_T","_Z","_Z","RW","2016","154.78325","0","A","5","E"
"210","EDU_EXP","GOV_EXP_T","L2_3","_T","_T","_T","GOV","_T","_Z","_Z","ZA","2017","5.50779","0","A","5","A"
"211","EDU_EXP","CUR_EXP","L3","_T","INST_PUB","CUR_O","GOV","FFNTP","_Z","_Z","CO","2016","7.03258","0","A","5","A"
"212","EDU_EXP","CUR_EXP","L3","_T","INST_PUB","CUR_O","GOV","FFNTP","_Z","_Z","CO","2017","6.81345","0","A","5","A"
"213","EDU_EXP","GDP","_T","_T","_T","CUR","GOV","_T","_Z","_Z","KG","2016","5.41569","0","A","5","A"
"214","EDU_EXP","GNI","L3","_T","_T","CUR","GOV","_T","_Z","_Z","MC","2016","0.25363","0","A","5","A"
"215","EDU_EXP","USD","_T","_T","_T","_T","GOV","_T","_Z","_Z","BZ","2016","125.57487","0","A","5","A"
"216","EDU_EXP","USD","_T","_T","_T","_T","GOV","_T","_Z","_Z","BZ","2017","129.00205","0","A","5","A"
"217","EDU_EXP","USD","_X","_T","_T","_T","GOV","_T","_Z","_Z","AR","2016","0","0","A","5","A"
"218","XUNIT","USD_CONST","L3","_T","_T","_T","GOV","FFNTP","_Z","_Z","OM","2016","5124.92394","0","A","5","A"
"219","XUNIT","USD_CONST","L3","_T","_T","_T","GOV","FFNTP","_Z","_Z","OM","2017","5267.54364","0","A","5","A"
"220","EDU_EXP","GDP","L2","_T","_T","CUR","GOV","_T","_Z","_Z","CH","2016","0.83341","0","A","5","A"
"221","EDU_EXP","GDP","_T","_T","_T","_T","GOV","_T","_Z","_Z","LC","2016","5.71024","0","A","5","A"
"222","EDU_EXP","GDP","L4","_T","_T","CUR","GOV","_T","_Z","_Z","JM","2016","0.16697","0","A","5","A"
"223","EDU_EXP","GDP","L4","_T","_T","CUR","GOV","_T","_Z","_Z","JM","2017","0.14642","0","A","5","A"
"224","EDU_EXP","GOV_EXP_T","L2","_T","_T","_T","GOV","_T","_Z","_Z","ZA","2017","2.27690","0","A","5","A"
"225","XUNIT","GNI_CAP","L1","_T","_T","_T","GOV","FFNTP","_Z","_Z","BZ","2016","16.91950","0","A","5","A"
"226","XUNIT","GNI_CAP","L1","_T","_T","_T","GOV","FFNTP","_Z","_Z","BZ","2017","17.05452","0","A","5","A"
"227","EDU_EXP","GNI","_T","_T","_T","_T","GOV","_T","_Z","_Z","CL","2016","5.57185","0","A","5","A"
"228","EDU_EXP","GNI","L5T8","_T","_T","_T","GOV","_T","_Z","_Z","SN","2016","1.92543","0","A","5","A"
"229","EDU_EXP","GDP","L4","_T","_T","CUR","GOV","_T","_Z","_Z","CO","2016","0","0","A","5","A"
"230","EDU_EXP","GDP","L4","_T","_T","CUR","GOV","_T","_Z","_Z","CO","2017","0","0","A","5","A"
"231","EDU_EXP","EXP_T","L2_3","_T","INST_PUB","CAP","GOV","FFNTP","_Z","_Z","JP","2016","12.35281","0","A","5","A"
"232","EDU_EXP","GDP","_T","_T","_T","_T","GOV","_T","_Z","_Z","IR","2016","3.36576","0","A","5","A"
"233","EDU_EXP","GDP","_T","_T","_T","_T","GOV","_T","_Z","_Z","IR","2017","3.79040","0","A","5","A"
"234","EDU_EXP","GDP","_T","_T","_T","_T","GOV","_T","_Z","_Z","KE","2016","5.36267","0","A","5","E"
"235","EDU_EXP","GDP","_T","_T","_T","_T","GOV","_T","_Z","_Z","KE","2017","5.23898","0","A","5","E"
"236","EDU_EXP","CUR_EXP","L5T8","_T","_T","CUR","GOV","_T","_Z","_Z","CH","2016","26.00342","0","A","5","A"
"237","EDU_EXP","PPP","L02","_T","_T","_T","GOV","_T","_Z","_Z","VU","2017","0.03849","0","A","5","A"
"238","XUNIT","PPP_CONST","L4","_T","_T","_T","GOV","FFNTP","_Z","_Z","GT","2016","0","0","A","5","Z"
"239","EDU_EXP","GOV_EXP_T","L4","_T","_T","_T","GOV","_T","_Z","_Z","MO","2016","0","0","A","5","Z"
"240","EDU_EXP","CUR_EXP","L02","_T","_T","CUR","GOV","_T","_Z","_Z","SS","2016","0.26608","0","A","5","A"
"241","XUNIT","PPP_CONST","L2_3","_T","_T","_T","HH","FFNTR","_Z","_Z","MO","2016","1684.97923","0","A","5","A"
"242","EDU_EXP","GDP","L02","_T","_T","_T","GOV","FFNTR","_Z","_Z","CL","2016","0.61181","0","A","5","A"
"243","EDU_EXP","GDP","L02","_T","_T","_T","GOV","FFNTR","_Z","_Z","PK","2016","0.41394","0","A","5","A"
"244","XUNIT","PPP_CONST","L3","_T","_T","_T","GOV","FFNTR","_Z","_Z","AR","2016","4536.67132","0","A","5","A"
"245","EDU_EXP","GNI","L5T8","_T","_T","_T","GOV","_T","_Z","_Z","GB","2016","1.37037","0","A","5","A"
"246","EDU_EXP","GOV_EXP_T","L2T4","C5","_T","_T","GOV","_T","_Z","_Z","MC","2017","0","0","A","5","Z"
"247","XUNIT","PPP_CONST","L1","_T","_T","_T","GOV","FFNTP","_Z","_Z","LC","2016","2164.37316","0","A","5","A"
"248","XUNIT","PPP_CONST","L1","_T","_T","_T","GOV","FFNTP","_Z","_Z","LC","2017","2150.01458","0","A","5","A"
"249","XUNIT","GDP_CAP","L4","_T","_T","_T","GOV","FFNTP","_Z","_Z","GT","2016","0","0","A","5","Z"
"250","XUNIT","USD","L2_3","_T","_T","CUR","GOV","FFNTP","_Z","_Z","LK","2016","399.46570","0","A","5","A"
"251","XUNIT","USD","L2_3","_T","_T","CUR","GOV","FFNTP","_Z","_Z","LK","2017","381.65830","0","A","5","A"
"252","EDU_EXP","GDP","L4","_T","_T","CUR","GOV","_T","_Z","_Z","CV","2016","0","0","A","5","A"
"253","EDU_EXP","CUR_EXP","L3","_T","INST_PUB","CUR_O","GOV","FFNTP","_Z","_Z","MC","2016","7.26517","0","A","5","A"
"254","XUNIT","USD","L5T8","_T","_T","CUR","GOV","FFNTP","_Z","_Z","MN","2016","381.84809","0","A","5","A"
"255","XUNIT","USD","L5T8","_T","_T","CUR","GOV","FFNTP","_Z","_Z","MN","2017","178.97711","0","A","5","A"
"256","EDU_EXP","PPP_CONST","L02","_T","_T","_T","GOV","_T","_Z","_Z","SN","2016","11.82160","0","A","5","A"
"257","EDU_EXP","EXP_T","L1","_T","INST_PUB","CUR_O","GOV","FFNTP","_Z","_Z","SC","2016","87.33832","0","A","5","A"
"258","XUNIT","PPP_CONST","L2","_T","_T","_T","GOV","FFNTR","_Z","_Z","LC","2016","3240.78148","0","A","5","A"
"259","XUNIT","USD","L1","_T","_T","_T","GOV","FFNTR","_Z","_Z","UA","2016","574.34801","0","A","5","A"
"260","EDU_EXP","CUR_EXP","L4","_T","INST_PUB","CUR_COMP","GOV","FFNTP","_Z","_Z","VE","2016","0","0","A","5","Z"
"261","EDU_EXP","CUR_EXP","L4","_T","INST_PUB","CUR_COMP","GOV","FFNTP","_Z","_Z","VE","2017","0","0","A","5","Z"
"262","EDU_EXP","PPP_CONST","L2","_T","_T","_T","GOV","_T","_Z","_Z","GB","2016","22585.02569","0","A","5","A"
"263","EDU_EXP","PPP","L5T8","_T","_T","_T","GOV","_T","_Z","_Z","PE","2016","2684.07575","0","A","5","A"
"264","EDU_EXP","PPP","L5T8","_T","_T","_T","GOV","_T","_Z","_Z","PE","2017","2826.40557","0","A","5","A"
"265","EDU_EXP","EXP_T","L4","_T","INST_PUB","CUR_COMPO","GOV","FFNTP","_Z","_Z","CO","2016","0","0","A","5","Z"
"266","EDU_EXP","EXP_T","L4","_T","INST_PUB","CUR_COMPO","GOV","FFNTP","_Z","_Z","CO","2017","0","0","A","5","Z"
"267","EDU_EXP","USD_CONST","L2_3","_T","_T","_T","GOV","_T","_Z","_Z","HK","2016","3366.31492","0","A","5","A"
"268","EDU_EXP","USD_CONST","L2_3","_T","_T","_T","GOV","_T","_Z","_Z","HK","2017","3416.10351","0","A","5","A"
"269","EDU_EXP","CUR_EXP","L2_3","_T","INST_PUB","CUR_COMP","GOV","FFNTP","_Z","_Z","NA","2016","88.59362","0","A","5","A"
"270","EDU_EXP","CUR_EXP","L2_3","_T","INST_PUB","CUR_COMP","GOV","FFNTP","_Z","_Z","NA","2017","91.50407","0","A","5","A"
"271","EDU_EXP","GOV_EXP_T","L1","_T","_T","_T","GOV","_T","_Z","_Z","PE","2016","6.22609","0","A","5","A"
"272","EDU_EXP","GOV_EXP_T","L1","_T","_T","_T","GOV","_T","_Z","_Z","PE","2017","6.10645","0","A","5","A"
"273","EDU_EXP","EXP_T","L1","_T","INST_PUB","CAP","GOV","FFNTP","_Z","_Z","AR","2016","11.31794","0","A","5","A"
"274","EDU_EXP","USD","L2T4","C5","_T","_T","GOV","_T","_Z","_Z","TG","2016","13.27885","0","A","5","A"
"275","EDU_EXP","GNI","L02","_T","_T","_T","GOV","_T","_Z","_Z","MA","2017","0","0","A","5","A"
"276","EDU_EXP","GOV_EXP_EDU","L02","_T","_T","CUR_TRF","GOV","_T","_Z","_Z","AZ","2016","94.25304","0","A","5","A"
"277","XUNIT","USD_CONST","L02","_T","_T","CUR","GOV","FFNTP","_Z","_Z","PY","2016","556.54783","0","A","5","A"
"278","EDU_EXP","EXP_T","L3","_T","INST_PUB","CUR_COMPT","GOV","FFNTP","_T","_T","LC","2016","70.82428","0","A","5","A"
"279","XUNIT","PPP_CONST","L5T8","_T","_T","CUR","GOV","FFNTP","_Z","_Z","CV","2016","2443.78599","0","A","5","A"
"280","EDU_EXP","GDP","L5T8","_T","_T","_T","GOV","_T","_Z","_Z","BB","2016","1.58317","0","A","5","A"
"281","EDU_EXP","GDP","L5T8","_T","_T","_T","GOV","_T","_Z","_Z","BB","2017","1.32900","0","A","5","A"
"282","EDU_EXP","CUR_EXP","L1","_T","_T","CUR","GOV","_T","_Z","_Z","BN","2016","19.90439","0","A","5","A"
"283","EDU_EXP","CUR_EXP","L1","_T","INST_PUB","CUR_COMP","GOV","FFNTP","_Z","_Z","KN","2016","88.04803","0","A","5","A"
"284","EDU_EXP","USD_CONST","L1","_T","_T","_T","GOV","_T","_Z","_Z","PK","2016","2944.58329","0","A","5","A"
"285","EDU_EXP","USD_CONST","L02","_T","_T","_T","GOV","_T","_Z","_Z","JP","2016","4278.80713","0","A","5","A"
"286","EDU_EXP","PPP","L2_3","_T","_T","_T","GOV","_T","_Z","_Z","IR","2016","17145.06177","0","A","5","A"
"287","EDU_EXP","PPP","L2_3","_T","_T","_T","GOV","_T","_Z","_Z","IR","2017","20054.54915","0","A","5","A"
"288","XUNIT","GNI_CAP","L4","_T","_T","_T","GOV","FFNTP","_Z","_Z","ID","2017","0","0","A","5","Z"
"289","EDU_EXP","PPP","_T","_T","_T","_T","GOV","_T","_Z","_Z","MU","2016","1271.59212","0","A","5","A"
"290","EDU_EXP","PPP","_T","_T","_T","_T","GOV","_T","_Z","_Z","MU","2017","1339.29203","0","A","5","A"
"291","EDU_EXP","CUR_EXP","L2_3","_T","INST_PUB","CUR_COMPO","GOV","FFNTP","_Z","_Z","GN","2016","28.12255","0","A","5","A"
"292","EDU_EXP","CUR_EXP","L2_3","_T","INST_PUB","CUR_COMPO","GOV","FFNTP","_Z","_Z","GN","2017","28.12255","0","A","5","A"
"293","EDU_EXP","GOV_EXP_EDU","L1","_T","_T","CUR_TRF","GOV","_T","_Z","_Z","OM","2016","94.93204","0","A","5","A"
"294","EDU_EXP","GOV_EXP_EDU","L1","_T","_T","CUR_TRF","GOV","_T","_Z","_Z","OM","2017","96.20717","0","A","5","A"
"295","EDU_EXP","EXP_T","L4","_T","INST_PUB","CAP","GOV","FFNTP","_Z","_Z","SN","2016","0","0","A","5","Z"
"296","XUNIT","USD_CONST","L4","_T","_T","_T","GOV","FFNTP","_Z","_Z","MD","2016","745.85594","0","A","5","A"
"297","XUNIT","USD_CONST","L4","_T","_T","_T","GOV","FFNTP","_Z","_Z","MD","2017","678.21189","0","A","5","A"
"298","EDU_EXP","GOV_EXP_T","L5T8","_T","_T","_T","GOV","_T","_Z","_Z","GE","2016","1.40415","0","A","5","A"
"299","EDU_EXP","GOV_EXP_T","L5T8","_T","_T","_T","GOV","_T","_Z","_Z","GE","2017","1.30545","0","A","5","A"
"300","XUNIT","PPP","L2_3","_T","_T","CUR","GOV","FFNTP","_Z","_Z","IR","2017","3528.09808","0","A","5","A"
"301","EDU_EXP","PPP","L2","_T","_T","_T","GOV","_T","_Z","_Z","CV","2016","48.02111","0","A","5","A"
"302","EDU_EXP","PPP","L2","_T","_T","_T","GOV","_T","_Z","_Z","CV","2017","48.33439","0","A","5","A"
"303","XUNIT","GNI_CAP","L1","_T","_T","_T","GOV","FFNTP","_Z","_Z","CV","2016","18.29310","0","A","5","A"
"304","XUNIT","GNI_CAP","L1","_T","_T","_T","GOV","FFNTP","_Z","_Z","CV","2017","17.77500","0","A","5","A"
"305","EDU_EXP","GOV_EXP_EDU","L4","_T","_T","_T","GOV","_T","_Z","_Z","JM","2016","3.19027","0","A","5","A"
"306","EDU_EXP","GOV_EXP_EDU","L4","_T","_T","_T","GOV","_T","_Z","_Z","JM","2017","2.84291","0","A","5","A"
"307","XUNIT","USD","L2_3","_T","_T","_T","GOV","FFNTP","_Z","_Z","PK","2016","155.07217","0","A","5","A"
"308","EDU_EXP","GNI","_T","_T","_T","_T","GOV","_T","_Z","_Z","JP","2016","3.34003","0","A","5","A"
"309","EDU_EXP","GOV_EXP_T","L02","_T","_T","_T","GOV","_T","_Z","_Z","MU","2016","0.24586","0","A","5","A"
"310","EDU_EXP","GOV_EXP_T","L02","_T","_T","_T","GOV","_T","_Z","_Z","MU","2017","0.23687","0","A","5","A"
"311","EDU_EXP","GDP","_T","_T","_T","_T","GOV","FFNTR","_Z","_Z","CM","2016","2.68755","0","A","5","E"
"312","EDU_EXP","GDP","_T","_T","_T","_T","GOV","FFNTR","_Z","_Z","CM","2017","3.07794","0","A","5","E"
"313","EDU_EXP","GOV_EXP_T","L4","_T","_T","_T","GOV","_T","_Z","_Z","VC","2016","3.29412","0","A","5","A"
"314","EDU_EXP","GOV_EXP_T","L4","_T","_T","_T","GOV","_T","_Z","_Z","VC","2017","3.03406","0","A","5","A"
"315","EDU_EXP","GDP","L1","_T","INST_T","_T","GOV","_T","_Z","_Z","CL","2016","1.49741","0","A","5","A"
"316","XUNIT","USD","L2_3","_T","_T","CUR","GOV","FFNTP","_Z","_Z","PE","2016","689.24017","0","A","5","A"
"317","XUNIT","USD","L2_3","_T","_T","CUR","GOV","FFNTP","_Z","_Z","PE","2017","842.22357","0","A","5","A"
"318","EDU_EXP","PPP_CONST","L2T4","C5","_T","_T","GOV","_T","_Z","_Z","SS","2016","2.52828","0","A","5","A"
"319","EDU_EXP","PPP_CONST","L2T4","C5","_T","_T","GOV","_T","_Z","_Z","SS","2017","2.80977","0","A","5","A"
"320","EDU_EXP","EXP_T","L5T8","_T","INST_PUB","CUR_COMPO","GOV","FFNTP","_Z","_Z","CA","2016","26.94515","0","A","5","A"
"321","EDU_EXP","EXP_T","L1","_T","INST_PUB","CAP","GOV","FFNTP","_Z","_Z","SL","2016","0","0","A","5","A"
"322","EDU_EXP","EXP_T","L1","_T","INST_PUB","CAP","GOV","FFNTP","_Z","_Z","SL","2017","0","0","A","5","A"
"323","EDU_EXP","GDP","L02","_T","_T","_T","GOV","FFNTR","_Z","_Z","MD","2016","1.43854","0","A","5","A"
"324","EDU_EXP","GDP","L02","_T","_T","_T","GOV","FFNTR","_Z","_Z","MD","2017","1.50205","0","A","5","A"
"325","XUNIT","USD","L02","_T","_T","_T","GOV","FFNTR","_Z","_Z","SL","2016","0","0","A","5","A"
"326","XUNIT","USD","L02","_T","_T","_T","GOV","FFNTR","_Z","_Z","SL","2017","0","0","A","5","A"
"327","EDU_EXP","USD","L2","_T","_T","_T","GOV","_T","_Z","_Z","MV","2016","31.01020","0","A","5","A"
"328","XUNIT","USD_CONST","L02","_T","_T","_T","GOV","FFNTR","_Z","_Z","CH","2016","15735.30646","0","A","5","A"
"329","EDU_EXP","PPP_CONST","L02","_T","_T","_T","GOV","_T","_Z","_Z","MD","2016","282.50434","0","A","5","A"
"330","EDU_EXP","PPP_CONST","L02","_T","_T","_T","GOV","_T","_Z","_Z","MD","2017","306.40519","0","A","5","A"
"331","EDU_EXP","PPP_CONST","_T","_T","_T","_T","GOV","_T","_Z","_Z","CL","2016","22497.14368","0","A","5","A"
"332","EDU_EXP","EXP_T","L5T8","_T","INST_PUB","CUR_COMPT","GOV","FFNTP","_T","_T","CO","2016","47.35967","0","A","5","A"
"333","EDU_EXP","EXP_T","L5T8","_T","INST_PUB","CUR_COMPT","GOV","FFNTP","_T","_T","CO","2017","46.05651","0","A","5","A"
"334","XUNIT","PPP_CONST","L02","_T","_T","_T","GOV","FFNTP","_Z","_Z","AR","2016","2536.01255","0","A","5","A"
"335","EDU_EXP","CUR_EXP","L02","_T","INST_PUB","CUR_O","GOV","FFNTP","_Z","_Z","SV","2016","18.74074","0","A","5","A"
"336","EDU_EXP","EXP_T","_T","_T","INST_PUB","CUR_O","GOV","FFNTP","_Z","_Z","SV","2016","25.02572","0","A","5","A"
"337","XUNIT","USD_CONST","L3","_T","_T","_T","GOV","FFNTR","_Z","_Z","ZA","2017","1060.47553","0","A","5","A"
"338","EDU_EXP","PPP_CONST","_X","_T","_T","_T","GOV","_T","_Z","_Z","BY","2016","390.54087","0","A","5","A"
"339","EDU_EXP","PPP_CONST","_X","_T","_T","_T","GOV","_T","_Z","_Z","BY","2017","408.59668","0","A","5","A"
"340","XUNIT","USD","L5T8","_T","_T","CUR","GOV","FFNTP","_Z","_Z","CA","2016","15303.39112","0","A","5","A"
"341","EDU_EXP","GNI","L2_3","_T","_T","CUR","GOV","_T","_Z","_Z","NE","2016","0.70773","0","A","5","A"
"342","EDU_EXP","GNI","L2_3","_T","_T","CUR","GOV","_T","_Z","_Z","NE","2017","0.63374","0","A","5","A"
"343","EDU_EXP","EXP_T","L4","_T","INST_PUB","CUR","GOV","FFNTP","_Z","_Z","SV","2016","0","0","A","5","Z"
"344","EDU_EXP","EXP_T","L4","_T","INST_PUB","CUR","GOV","FFNTP","_Z","_Z","SV","2017","0","0","A","5","Z"
"345","EDU_EXP","USD","L2","_T","_T","_T","GOV","_T","_Z","_Z","GT","2016","190.32696","0","A","5","A"
"346","EDU_EXP","USD","L2","_T","_T","_T","GOV","_T","_Z","_Z","GT","2017","204.60500","0","A","5","A"
"347","XUNIT","PPP_CONST","L4","_T","_T","CUR","GOV","FFNTP","_Z","_Z","MR","2016","0","0","A","5","Z"
"348","EDU_EXP","GOV_EXP_EDU","_T","_T","_T","CUR_TRF","GOV","_T","_Z","_Z","ZA","2016","93.60257","0","A","5","A"
"349","EDU_EXP","GOV_EXP_EDU","_T","_T","_T","CUR_TRF","GOV","_T","_Z","_Z","ZA","2017","94.21569","0","A","5","A"
"350","EDU_EXP","GOV_EXP_T","L2T4","C5","_T","_T","GOV","_T","_Z","_Z","CO","2016","0.05366","0","A","5","A"
"351","EDU_EXP","GOV_EXP_T","L2T4","C5","_T","_T","GOV","_T","_Z","_Z","CO","2017","0.05110","0","A","5","A"
"352","EDU_EXP","GDP","L5T8","_T","_T","_T","GOV","_T","_Z","_Z","GN","2016","0.92370","0","A","5","A"
"353","EDU_EXP","GDP","L5T8","_T","_T","_T","GOV","_T","_Z","_Z","GN","2017","0.81145","0","A","5","A"
"354","XUNIT","PPP_CONST","L3","_T","_T","_T","GOV","FFNTR","_Z","_Z","ML","2016","1051.99976","0","A","5","A"
"355","EDU_EXP","GDP","L4","_T","_T","_T","GOV","_T","_Z","_Z","JM","2016","0.16968","0","A","5","A"
"356","EDU_EXP","GDP","L4","_T","_T","_T","GOV","_T","_Z","_Z","JM","2017","0.14976","0","A","5","A"
"357","EDU_EXP","EXP_T","_T","_T","INST_PUB","CUR_COMP","GOV","FFNTP","_Z","_Z","SS","2016","93.46679","0","A","5","A"
"358","EDU_EXP","GOV_EXP_EDU","L1","_T","_T","_T","GOV","_T","_Z","_Z","CV","2016","39.08446","0","A","5","A"
"359","EDU_EXP","GOV_EXP_EDU","L1","_T","_T","_T","GOV","_T","_Z","_Z","CV","2017","38.09451","0","A","5","A"
"360","EDU_EXP","CUR_EXP","L2_3","_T","INST_PUB","CUR_COMP","GOV","FFNTP","_Z","_Z","SV","2016","79.04793","0","A","5","A"
"361","EDU_EXP","CUR_EXP","L2_3","_T","INST_PUB","CUR_COMP","GOV","FFNTP","_Z","_Z","SV","2017","100","0","A","5","A"
"362","EDU_EXP","GDP","L2_3","_T","INST_T","_T","HH","_T","_Z","_Z","CL","2016","1.42000","0","A","5","A"
"363","EDU_EXP","CUR_EXP","_X","_T","_T","CUR","GOV","_T","_Z","_Z","SV","2016","0","0","A","5","A"
"364","EDU_EXP","CUR_EXP","_X","_T","_T","CUR","GOV","_T","_Z","_Z","SV","2017","0","0","A","5","A"
"365","XUNIT","GNI_CAP","L02","_T","_T","_T","GOV","FFNTP","_Z","_Z","CH","2016","19.52032","0","A","5","A"
"366","EDU_EXP","USD","_T","_T","_T","_T","GOV","_T","_Z","_Z","CH","2016","34268.50789","0","A","5","A"
"367","EDU_EXP","PPP_CONST","L5T8","_T","_T","_T","GOV","_T","_Z","_Z","RS","2016","1143.67762","0","A","5","A"
"368","EDU_EXP","GDP","L1","_T","_T","_T","GOV","FFNTR","_Z","_Z","SL","2016","1.09112","0","A","5","A"
"369","EDU_EXP","GDP","L1","_T","_T","_T","GOV","FFNTR","_Z","_Z","SL","2017","0.94529","0","A","5","A"
"370","XUNIT","PPP","L2_3","_T","_T","_T","HH","FFNTR","_Z","_Z","UA","2016","103.46729","0","A","5","A"
"371","XUNIT","GDP_CAP","L2","_T","_T","_T","GOV","FFNTR","_Z","_Z","PY","2016","13.11772","0","A","5","A"
"372","EDU_EXP","GDP","L5T8","_T","INST_T","_T","GOV","_T","_Z","_Z","CK","2016","0.53716","0","A","5","A"
"373","EDU_EXP","GDP","L3","_T","_T","_T","GOV","_T","_Z","_Z","LC","2016","0.71143","0","A","5","A"
"374","XUNIT","GNI_CAP","L1","_T","_T","_T","GOV","FFNTP","_Z","_Z","CL","2016","18.76117","0","A","5","A"
"375","EDU_EXP","GOV_EXP_EDU","L2_3","_T","_T","_T","GOV","_T","_Z","_Z","CL","2016","29.06897","0","A","5","A"
"376","XUNIT","USD","L2_3","_T","_T","_T","HH","FFNTR","_Z","_Z","SV","2016","557.62399","0","A","5","A"
"377","XUNIT","USD","L2_3","_T","_T","_T","HH","FFNTR","_Z","_Z","SV","2017","445.96332","0","A","5","A"
"378","EDU_EXP","USD","_T","_T","_T","_T","GOV","_T","_Z","_Z","RW","2016","293.01002","0","A","5","E"
"379","EDU_EXP","USD","_T","_T","_T","_T","GOV","_T","_Z","_Z","RW","2017","271.70479","0","A","5","E"
"380","EDU_EXP","USD","L4","_T","_T","_T","GOV","_T","_Z","_Z","GN","2016","0","0","A","5","Z"
"381","EDU_EXP","USD","L4","_T","_T","_T","GOV","_T","_Z","_Z","GN","2017","0","0","A","5","Z"
"382","EDU_EXP","PPP","_T","_T","_T","_T","GOV","_T","_Z","_Z","OM","2016","11627.83081","0","A","5","A"
"383","EDU_EXP","PPP","_T","_T","_T","_T","GOV","_T","_Z","_Z","OM","2017","12895.21832","0","A","5","A"
"384","EDU_EXP","GDP","L1","_T","_T","_T","GOV","_T","_Z","_Z","IR","2016","0.97111","0","A","5","A"
"385","EDU_EXP","GDP","L1","_T","_T","_T","GOV","_T","_Z","_Z","IR","2017","1.14184","0","A","5","A"
"386","EDU_EXP","GNI","_T","_T","_T","_T","GOV","_T","_Z","_Z","UZ","2016","6.78063","0","A","5","E"
"387","EDU_EXP","GNI","_T","_T","_T","_T","GOV","_T","_Z","_Z","UZ","2017","6.17421","0","A","5","E"
"388","EDU_EXP","GNI","L5T8","_T","_T","_T","GOV","_T","_Z","_Z","CH","2016","1.32018","0","A","5","A"
"389","EDU_EXP","PPP_CONST","L5T8","_T","_T","_T","GOV","_T","_Z","_Z","MO","2016","781.41099","0","A","5","A"
"390","EDU_EXP","GDP","L5T8","_T","_T","_T","HH","FFNTR","_Z","_Z","KZ","2016","0.21940","0","A","5","A"
"391","EDU_EXP","GDP","L5T8","_T","_T","_T","HH","FFNTR","_Z","_Z","KZ","2017","0.22591","0","A","5","A"
"392","EDU_EXP","GDP","_T","_T","_T","CUR","GOV","_T","_Z","_Z","PK","2016","2.16529","0","A","5","A"
"393","EDU_EXP","GDP","L3","_T","_T","_T","GOV","FFNTR","_Z","_Z","GB","2016","1.24261","0","A","5","A"
"394","EDU_EXP","USD_CONST","_T","_T","_T","_T","GOV","_T","_Z","_Z","CL","2016","13378.53693","0","A","5","A"
"395","EDU_EXP","EXP_T","L4","_T","INST_PUB","CUR_COMPO","GOV","FFNTP","_Z","_Z","SV","2016","0","0","A","5","Z"
"396","EDU_EXP","EXP_T","L4","_T","INST_PUB","CUR_COMPO","GOV","FFNTP","_Z","_Z","SV","2017","0","0","A","5","Z"
"397","XUNIT","USD","L2","_T","_T","_T","GOV","FFNTP","_Z","_Z","CL","2016","2636.93337","0","A","5","A"
"398","EDU_EXP","GNI","L2","_T","_T","CUR","GOV","_T","_Z","_Z","TG","2016","0.35829","0","A","5","A"
"399","EDU_EXP","USD_CONST","L2","_T","_T","_T","GOV","_T","_Z","_Z","UA","2016","973.97905","0","A","5","A"
"400","EDU_EXP","USD_CONST","L1","_T","_T","_T","GOV","_T","_Z","_Z","JP","2016","50279.92566","0","A","5","A"
"401","XUNIT","PPP_CONST","L1","_T","_T","_T","GOV","FFNTP","_Z","_Z","CH","2016","15796.32960","0","A","5","A"
"402","EDU_EXP","EXP_T","L5T8","_T","INST_PUB","CUR","GOV","FFNTP","_Z","_Z","MD","2016","96.29717","0","A","5","A"
"403","EDU_EXP","EXP_T","L5T8","_T","INST_PUB","CUR","GOV","FFNTP","_Z","_Z","MD","2017","94.64640","0","A","5","A"
"404","EDU_EXP","GNI","L1","_T","_T","CUR","GOV","_T","_Z","_Z","CO","2016","1.15680","0","A","5","A"
"405","EDU_EXP","GNI","L1","_T","_T","CUR","GOV","_T","_Z","_Z","CO","2017","1.15897","0","A","5","A"
"406","EDU_EXP","PPP","_T","_T","_T","_T","GOV","_T","_Z","_Z","BT","2016","441.84984","0","A","5","E"
"407","EDU_EXP","PPP","_T","_T","_T","_T","GOV","_T","_Z","_Z","BT","2017","500.63520","0","A","5","E"
"408","EDU_EXP","GOV_EXP_EDU","L4","_T","_T","_T","GOV","_T","_Z","_Z","AR","2016","0","0","A","5","Z"
"409","XUNIT","PPP_CONST","L02","_T","_T","_T","GOV","FFNTR","_Z","_Z","HK","2016","3532.93426","0","A","5","A"
