SA2_CODE,DWELLING_FLAT,DWELLING_HOUSE,DWELLING_OTHER,DWELLING_SEMI,PERC_DWELLING_HOUSE,PERC_DWELLING_FLAT,PERC_DWELLING_SEMI,PERC_DWELLING_OTHER
107031137,19,2096,80,504,0.7765839199703594,0.007039644312708411,0.18673582808447572,0.029640607632456465
107031138,736,2266,107,848,0.5726560525650746,0.18599949456659085,0.21430376547889815,0.027040687389436442
107031139,53,2123,0,162,0.9080410607356715,0.022668947818648418,0.06928999144568007,0
107031140,231,3132,99,146,0.8680709534368071,0.06402439024390244,0.040465631929046564,0.027439024390243903
107031141,230,4700,118,1092,0.7654723127035831,0.03745928338762215,0.1778501628664495,0.019218241042345277
107031142,82,3076,22,743,0.7840938057608973,0.020902370634718326,0.18939587050726484,0.005607953097119552
107031143,851,6697,287,865,0.7697701149425288,0.097816091954023,0.09942528735632183,0.03298850574712644
107041144,974,5838,84,1865,0.666362287410113,0.11117452345622646,0.21287524255222007,0.009587946581440476
107041145,912,3816,75,2084,0.5540874110643241,0.13242340641788877,0.30259909975315813,0.010890082764629012
107041146,810,6205,238,801,0.770424633722374,0.10057114477278371,0.09945368760864166,0.029550533896200645
107041147,314,2619,33,119,0.8489465153970827,0.10178282009724474,0.038573743922204216,0.010696920583468396
107041148,443,3632,31,469,0.793879781420765,0.09683060109289618,0.10251366120218579,0.0067759562841530055
107041150,1266,5346,86,1189,0.6778242677824268,0.16051730696082162,0.15075440598453152,0.010904019272220108
107041548,6164,813,355,394,0.10522909655707999,0.7978255242039866,0.0509966347398395,0.04594874449909397
107041549,2636,3314,107,1161,0.45912995289553893,0.3651981158215572,0.16084788029925187,0.014824050983651981
108011151,32,2189,125,18,0.9259729272419628,0.01353637901861252,0.007614213197969543,0.05287648054145516
108011152,1774,4954,212,1216,0.6074055909759686,0.2175085826385483,0.14909269249632173,0.025993133889161354
108011153,131,3449,265,131,0.8674547283702213,0.0329476861167002,0.0329476861167002,0.06664989939637828
108011154,909,1753,198,866,0.4704777241009125,0.24396135265700483,0.23242082662372518,0.05314009661835749
108021155,285,5235,146,229,0.8880407124681934,0.04834605597964377,0.038846480067854114,0.024766751484308736
108021156,112,4279,251,89,0.9044599450433313,0.023673641936165717,0.018812090467131684,0.05305432255337138
108021157,146,2008,109,69,0.8610634648370498,0.06260720411663807,0.029588336192109776,0.046740994854202404
108021158,564,2524,423,237,0.6734258271077909,0.15048025613660618,0.06323372465314835,0.11286019210245464
108021159,19,3268,92,62,0.9497239174658529,0.005521650682941005,0.018018018018018018,0.026736413833188026
108021160,424,2235,162,253,0.7270657124268055,0.13793103448275862,0.0823031880286272,0.052700065061808715
108031161,0,204,21,0,0.9066666666666666,0,0,0.09333333333333334
108041162,384,6447,596,789,0.7846884128529699,0.04673807205452775,0.0960321324245375,0.07254138266796495
108041163,2350,8691,263,1983,0.6540979905170468,0.17686460450063973,0.1492436215850079,0.01979378339730564
108041164,1598,4721,409,1766,0.5558040970096538,0.18813279962326349,0.20791146691782433,0.0481516364492583
108041165,8,2186,102,4,0.9504347826086956,0.0034782608695652175,0.0017391304347826088,0.04434782608695652
108041166,159,3906,33,296,0.88893946290396,0.03618570778334092,0.06736458807464725,0.007510241238051889
108051167,111,2388,83,26,0.9156441717791411,0.04256134969325153,0.009969325153374233,0.031825153374233126
108051168,255,4039,176,642,0.7901017214397497,0.04988262910798122,0.1255868544600939,0.03442879499217527
108051169,817,7285,214,895,0.7909021821734882,0.0886982955162306,0.09716643144066876,0.02323309086961242
108051170,34,5661,254,250,0.9132118083561864,0.005484755605742862,0.04032908533634457,0.04097435070172609
108051171,78,2112,27,121,0.9033361847733106,0.033361847733105215,0.05175363558597092,0.011548331907613344
109011172,140,5310,52,676,0.8595014567821302,0.022661055357720946,0.10942052444156684,0.008416963418582066
109011173,35,3770,35,711,0.8283893649747308,0.007690617446715007,0.15622940013183917,0.007690617446715007
109011174,376,3468,62,1380,0.656072644721907,0.0711312902005297,0.26106696935300794,0.01172909572455543
109011175,78,4718,102,72,0.9492957746478873,0.015694164989939637,0.01448692152917505,0.020523138832997986
109011176,228,5113,104,1521,0.7339936836060867,0.03273040482342808,0.21834625322997417,0.014929658340511054
109021177,98,1369,81,35,0.86481364497789,0.06190777005685408,0.022109917877447885,0.051168667087807956
109021178,172,2438,198,50,0.8530440867739678,0.06018194541637509,0.01749475157452764,0.06927921623512946
109021179,83,1658,156,31,0.8599585062240664,0.04304979253112033,0.016078838174273857,0.08091286307053942
109031180,202,2353,65,143,0.8516105682229461,0.07310893955845096,0.05175533840028954,0.023525153818313427
109031181,272,3034,110,129,0.8558533145275036,0.0767277856135402,0.036389280677009875,0.031029619181946404
109031182,351,3042,122,92,0.8433601330745772,0.09731078458552814,0.02550596063210424,0.03382312170779041
109031183,116,3254,129,80,0.9091925118748254,0.032411288069293095,0.022352612461581448,0.03604358759430008
109031184,253,2187,138,179,0.7932535364526659,0.0917664127675009,0.06492564381574174,0.05005440696409141
109031185,295,4337,212,145,0.8693124874724394,0.05913008618961716,0.02906394066947284,0.04249348566847064
110011186,674,7816,204,1190,0.7907729664103602,0.06819101578308377,0.12039660056657224,0.02063941723998381
110011187,49,1995,46,35,0.9388235294117647,0.023058823529411764,0.01647058823529412,0.02164705882352941
110011188,59,2556,62,17,0.9487750556792873,0.02190051967334818,0.006310319227913883,0.02301410541945063
110011189,36,1556,64,3,0.9379144062688366,0.0216998191681736,0.0018083182640144665,0.038577456298975285
110021190,172,3993,152,54,0.9135209334248455,0.03935026309768932,0.012354152367879203,0.034774651109585906
110021191,467,4388,161,194,0.8422264875239923,0.08963531669865643,0.03723608445297505,0.0309021113243762
110021192,50,2180,97,9,0.9332191780821918,0.021404109589041095,0.003852739726027397,0.041523972602739725
110021193,43,2656,130,28,0.9296464823241162,0.015050752537626881,0.009800490024501224,0.04550227511375569
110021194,63,3375,187,80,0.9109311740890689,0.01700404858299595,0.021592442645074223,0.050472334682861
110031195,670,2799,250,176,0.7186136071887035,0.17201540436456997,0.04518613607188703,0.06418485237483953
110031196,16,2287,72,176,0.8965111720893767,0.006272050176401411,0.06899255194041552,0.02822422579380635
110031197,345,2631,107,175,0.8075506445672191,0.10589318600368323,0.053713934929404544,0.03284223449969306
110031198,33,1979,86,80,0.9086317722681359,0.015151515151515152,0.03673094582185491,0.03948576675849403
110041199,350,3464,94,194,0.8444661140906875,0.08532423208191127,0.04729400292540224,0.022915650901999023
110041200,44,1880,79,0,0.9385921118322517,0.02196704942586121,0,0.03944083874188717
110041201,135,3509,54,24,0.9427727028479312,0.03627082213863514,0.006448146157979581,0.014508328855454057
110041202,194,7519,122,1129,0.8387996430165104,0.021642124051762607,0.12594823739402053,0.013609995537706381
110041203,283,5262,253,1033,0.7703118137900746,0.04142878055921534,0.15122236861367297,0.037037037037037035
110041204,339,1717,25,108,0.784376427592508,0.15486523526724533,0.04933759707629054,0.011420740063956145
110041205,132,7603,214,86,0.9462352209085252,0.0164281269446173,0.010703173615432483,0.026633478531425017
111011206,539,5819,113,920,0.7873088891895549,0.07292653226897577,0.12447571370585847,0.015288864835610878
111011207,347,2012,90,290,0.7345746622855056,0.126688572471705,0.1058780576852866,0.03285870755750274
111011208,536,8127,36,1395,0.805131761442441,0.05310085199128195,0.13820091143253418,0.0035664751337428175
111011209,255,8459,52,587,0.9044156954987704,0.02726397947182722,0.0627606115684807,0.00555971346092163
111011210,239,2895,22,606,0.7695374800637959,0.06353003721424774,0.16108452950558214,0.005847953216374269
111011211,24,1024,105,304,0.7028140013726836,0.016472203157172273,0.20864790665751545,0.0720658888126287
111011212,629,4123,44,446,0.7865318580694391,0.11999236932468524,0.08508202975963373,0.008393742846241892
111011213,43,4147,9,469,0.8883890317052271,0.00921165381319623,0.100471293916024,0.0019280205655526992
111011214,245,4464,33,1012,0.7758081334723671,0.04257907542579075,0.17587765033020508,0.005735140771637122
111021215,161,3045,85,227,0.8655486071631608,0.04576463899943149,0.06452529846503695,0.024161455372370664
111021216,47,3796,19,52,0.9698518140010219,0.01200817577925396,0.013285641287685232,0.0048543689320388345
111021217,48,4766,11,368,0.9177739264394377,0.00924321201617562,0.07086462545734643,0.0021182360870402464
111021218,100,5175,243,791,0.8202567760342369,0.01585037248375337,0.12537644634648915,0.03851640513552068
111021219,260,4942,71,583,0.8439207650273224,0.04439890710382514,0.09955601092896176,0.01212431693989071
111021220,67,3735,99,113,0.9304932735426009,0.01669157947184853,0.02815146985550573,0.02466367713004484
111021221,26,2391,9,29,0.9739307535641548,0.010590631364562118,0.011812627291242363,0.0036659877800407333
111031222,506,5335,30,644,0.8188795088257866,0.07766692248656945,0.09884881043745203,0.004604758250191865
111031223,62,3283,12,209,0.9206393718452047,0.017386427369601793,0.05860908581043186,0.0033651149747616375
111031224,1229,3465,67,1016,0.5997922797299636,0.21274017656222954,0.17586982863077721,0.0115977150770296
111031225,591,5665,48,951,0.7808407994486561,0.08146106133700896,0.13108201240523776,0.006616126809097175
111031226,19,4388,15,263,0.936606189967983,0.004055496264674493,0.056136606189967984,0.0032017075773745998
111031227,605,5055,70,1115,0.7384952520087655,0.08838568298027757,0.16289262235208182,0.010226442658875092
111031228,1257,3684,35,1189,0.5975669099756691,0.20389294403892944,0.19286293592862935,0.0056772100567721
111031229,3917,766,84,1620,0.11993111006732425,0.6132769688429622,0.25364020666979803,0.013151714419915453
111031230,0,5,0,0,1,0,0,0
111031231,484,2901,54,827,0.680028129395218,0.11345522737927802,0.19385841537740273,0.012658227848101266
111031232,216,2917,61,214,0.8559272300469484,0.06338028169014084,0.06279342723004695,0.01789906103286385
111031233,411,6709,32,1225,0.8008833711352513,0.049062910349767216,0.14623373522740837,0.0038199832875731167
111031234,658,4044,52,566,0.7601503759398496,0.12368421052631579,0.10639097744360902,0.009774436090225564
111031235,425,2431,111,1085,0.5999506416584403,0.10488647581441264,0.26776900296150047,0.027393879565646595
112011236,713,4455,633,2941,0.5096087851750172,0.08156028368794327,0.3364218714253031,0.07240905971173645
112011237,199,5937,188,626,0.8542446043165468,0.028633093525179856,0.09007194244604316,0.027050359712230215
112011238,38,2355,123,39,0.9217221135029354,0.01487279843444227,0.015264187866927592,0.04814090019569472
112011239,392,3232,260,280,0.7761767531219981,0.0941402497598463,0.06724303554274735,0.06243996157540826
112011240,663,3016,595,757,0.599483204134367,0.13178294573643412,0.15046710395547605,0.11826674617372292
112011241,220,1778,336,532,0.6203768318213538,0.07676203768318214,0.1856245638520586,0.11723656664340544
112011242,141,2329,132,810,0.682590855803048,0.04132473622508793,0.23739742086752638,0.038686987104337635
112011243,139,3321,274,75,0.8718823838277763,0.03649251772118666,0.019690207403517984,0.07193489104751903
112021244,638,4442,121,89,0.8396975425330813,0.12060491493383743,0.016824196597353496,0.022873345935727787
112021245,21,2931,77,15,0.9628777923784494,0.006898817345597897,0.00492772667542707,0.025295663600525625
112021246,230,4362,30,993,0.7768477292965271,0.04096170970614425,0.17684772929652717,0.005342831700801425
112021247,90,3378,114,30,0.9352159468438538,0.024916943521594685,0.008305647840531562,0.03156146179401993
112021248,732,5172,329,820,0.7333049766056997,0.10378562313908975,0.11626258329788743,0.046646816957323124
112021249,206,6075,249,24,0.9269148611534941,0.03143118706133659,0.00366188587122368,0.03799206591394568
112031250,1249,3509,808,941,0.5392654064853235,0.19194713385584755,0.144613493161211,0.12417396649761794
112031251,493,2972,109,276,0.7719480519480519,0.12805194805194806,0.07168831168831169,0.028311688311688312
112031252,23,3991,191,4,0.9482062247564742,0.00546448087431694,9.50344499881207e-4,0.04537894986932763
112031253,383,3972,500,928,0.686840740100294,0.0662286010721079,0.16047034411205258,0.08646031471554556
112031254,3050,4718,482,1871,0.46615947040806244,0.3013536211836775,0.18486315581464283,0.04762375259361723
112031550,201,4185,42,2408,0.6122001170275014,0.029403159742539497,0.35225277940315974,0.006143943826799298
112031551,0,1126,3,0,0.9973427812223207,0,0,0.002657218777679362
112031552,613,1872,585,1258,0.43253234750462105,0.1416358595194085,0.29066543438077636,0.13516635859519407
113011256,1150,5991,160,492,0.7687668420377262,0.14756833055306043,0.06313358141922237,0.020531245989991016
113011257,165,5143,222,22,0.9263328530259366,0.029719020172910664,0.003962536023054755,0.03998559077809798
113011258,322,3622,107,254,0.8413472706155632,0.07479674796747968,0.05900116144018583,0.024854819976771195
113011259,111,2669,77,65,0.9134154688569472,0.037987679671457907,0.022245037645448322,0.026351813826146476
113021260,34,1590,57,16,0.9369475545079552,0.020035356511490868,0.009428403064230996,0.03358868591632292
113021261,162,2566,25,138,0.8875821515046697,0.05603597371151851,0.04773434797647873,0.008647526807333102
113021262,53,2254,62,22,0.9427017984107068,0.022166457549142617,0.009201171058134672,0.025930572982015895
113031263,123,3356,53,144,0.9129488574537541,0.03346028291621327,0.03917301414581066,0.01441784548422198
113031264,54,1530,64,45,0.9037212049616066,0.0318960425280567,0.026580035440047254,0.03780271707028943
113031265,53,2182,36,60,0.9360789360789361,0.022737022737022737,0.02574002574002574,0.015444015444015444
113031266,169,2842,59,58,0.9085677749360613,0.054028132992327366,0.01854219948849105,0.018861892583120203
113031267,862,5936,32,44,0.8635437881873728,0.12540005819028222,0.006400931044515566,0.004655222577829503
113031268,22,1349,39,126,0.8782552083333334,0.014322916666666666,0.08203125,0.025390625
113031269,650,7896,19,265,0.8942242355605889,0.07361268403171008,0.03001132502831257,0.0021517553793884486
113031270,1367,3643,106,750,0.621036481418343,0.23303784520968293,0.12785543811796796,0.018070235254006136
113031271,178,5721,133,9,0.9470286376427743,0.029465320311206755,0.0014898195662969708,0.0220162224797219
114011272,182,3709,439,302,0.80073402417962,0.03929188255613126,0.0651986183074266,0.0947754749568221
114011273,19,2797,42,70,0.95525956284153,0.006489071038251366,0.02390710382513661,0.014344262295081968
114011274,79,3122,65,104,0.9264094955489615,0.02344213649851632,0.03086053412462908,0.019287833827893175
114011275,0,43,0,0,1,0,0,0
114011276,207,2716,56,363,0.812687013764213,0.06193895870736086,0.10861759425493717,0.016756433273488927
114011277,227,5670,161,756,0.8321103610214264,0.033313765776342825,0.11094804813619019,0.023627825066040505
114011278,248,6772,214,882,0.8344011828486939,0.030556924593395762,0.1086742237555446,0.0263676688023657
114011279,120,7151,94,269,0.9367304165575059,0.015719151165837046,0.035237097196751374,0.012313335079905684
114011280,111,2721,249,75,0.8621673003802282,0.03517110266159696,0.02376425855513308,0.07889733840304182
114011281,0,1371,56,3,0.9587412587412587,0,0.002097902097902098,0.039160839160839164
114011282,347,7469,271,738,0.8463456090651558,0.03932011331444759,0.08362606232294617,0.030708215297450426
114011283,12,3950,84,8,0.9743463246176616,0.0029600394671928957,0.001973359644795264,0.020720276270350273
114021284,166,5089,72,718,0.841852770885029,0.027460711331679075,0.11877584780810588,0.011910669975186104
114021285,9,2207,29,4,0.9813250333481547,0.004001778568252557,0.0017785682525566918,0.012894619831036016
114021286,125,3512,81,203,0.8956898750318796,0.03187962254526906,0.05177250701351696,0.020657995409334353
114021287,125,3694,88,366,0.8644980107652703,0.029253451907325066,0.08565410718464779,0.020594430142756845
114021288,0,1714,21,3,0.9861910241657077,0,0.0017261219792865361,0.012082853855005753
114021289,34,3282,89,22,0.957688940764517,0.009921213889699446,0.006419608987452583,0.0259702363583309
115011290,973,5737,21,1503,0.6967452028175857,0.11816856934661162,0.18253582705853777,0.002550400777264999
115011291,190,5346,29,787,0.841624685138539,0.02991183879093199,0.12389798488664987,0.004565491183879093
115011294,102,1703,0,421,0.7650494159928122,0.04582210242587601,0.18912848158131176,0
115011296,48,3704,6,326,0.9069539666993144,0.011753183153770812,0.07982370225269343,0.0014691478942213516
115011553,720,1718,15,369,0.6087880935506733,0.25513819985825653,0.1307583274273565,0.005315379163713678
115011554,462,1162,15,371,0.5781094527363184,0.2298507462686567,0.1845771144278607,0.007462686567164179
115011555,239,3319,10,511,0.8136798234861485,0.05859279235106644,0.1252758028928659,0.002451581269919098
115011556,487,2506,7,309,0.7573284980356603,0.14717437292233304,0.09338168631006347,0.0021154427319431852
115011557,16,1378,4,203,0.8607120549656465,0.009993753903810118,0.1267957526545909,0.0024984384759525295
115011558,224,4916,29,998,0.7971461002107995,0.036322360953461974,0.1618290903194422,0.004702448516296417
115011559,118,6373,126,619,0.8807352128247651,0.01630735212824765,0.0855444997236042,0.017412935323383085
115021297,188,6320,192,304,0.9023415191319246,0.026841804683038265,0.043403769274700174,0.02741290691033695
115021298,97,1661,31,72,0.892530897367007,0.05212251477700161,0.03868887694787748,0.016657710908113917
115031299,8,1242,58,6,0.9452054794520548,0.0060882800608828,0.0045662100456621,0.0441400304414003
115031300,41,7392,140,31,0.9721199368753288,0.005391899000526039,0.004076801683324566,0.01841136244082062
115041301,68,3258,154,149,0.8977679801598236,0.018737944337283,0.041058142739046566,0.04243593276384679
115041302,139,5780,26,929,0.8408495781204539,0.0202211230724469,0.13514693046261275,0.003782368344486471
116011303,2088,3477,31,584,0.5626213592233009,0.3378640776699029,0.09449838187702266,0.005016181229773463
116011304,191,5203,44,854,0.8269230769230769,0.030356007628734902,0.13572790845518118,0.006993006993006993
116011306,83,6328,24,810,0.8734299516908213,0.011456176673567978,0.11180124223602485,0.0033126293995859213
116011307,368,8267,44,465,0.9040901137357831,0.04024496937882765,0.05085301837270341,0.004811898512685914
116011308,241,6461,51,1527,0.7803140096618357,0.029106280193236717,0.18442028985507247,0.006159420289855073
116011560,45,3011,8,1185,0.7086373264297482,0.010590727229936456,0.2788891503883267,0.0018827959519887032
116011561,294,4302,42,815,0.7889235283330277,0.05391527599486521,0.14945901338712636,0.007702182284980745
116021309,7,4466,12,132,0.9672947801602773,0.0015161360190599957,0.028589993502274202,0.002599090318388564
116021310,316,7674,33,1523,0.8038969201759899,0.033102870312172634,0.159543264194427,0.0034569453174104338
116021312,130,5394,333,464,0.8533459895586142,0.020566366081316248,0.073406106628698,0.05268153773137162
116021562,37,268,4,848,0.23163353500432152,0.03197925669835782,0.7329299913569577,0.003457216940363008
116021563,471,2570,67,4239,0.3498026405335511,0.06410779910167415,0.5769701919150674,0.009119368449707364
116031313,155,5191,15,862,0.8341635866945203,0.024907600835609833,0.13851839948577857,0.0024104129840912744
116031314,3,2445,9,85,0.9618410700236034,0.0011801730920535012,0.033438237608182535,0.0035405192761605035
116031315,7,5388,15,539,0.9056984367120524,0.001176668347621449,0.09060346276685158,0.0025214321734745334
116031316,339,6341,43,419,0.8878465415849902,0.04746569588350602,0.05866704004480538,0.006020722486698404
116031317,1606,4315,43,1669,0.5653085287567142,0.21040220096947465,0.21865583649941045,0.005633433774400629
116031318,0,6,3,0,0.6666666666666666,0,0,0.3333333333333333
116031319,145,5342,25,934,0.8287309959664908,0.02249457027614024,0.1448960595718275,0.003878374185541421
117011320,0,0,0,0,NaN,NaN,NaN,NaN
117011321,1788,1281,29,1034,0.31001936108422073,0.43272023233301066,0.25024201355275894,0.007018393030009681
117011322,6088,3226,77,616,0.32237433796342563,0.6083741381033276,0.06155691016288598,0.007694613770360748
117011323,2304,1492,9,771,0.32604895104895104,0.5034965034965035,0.16848776223776224,0.001966783216783217
117011324,0,0,3,0,0,0,0,1
117011325,0,0,3,0,0,0,0,1
117021326,5482,3549,103,2175,0.3138208506499248,0.48474666195065874,0.1923246971438677,0.009107790255548679
117021327,4227,1776,156,3172,0.1903332976101168,0.45300610867002467,0.33994212838924015,0.016718465330618368
117021328,663,1426,31,1215,0.42758620689655175,0.19880059970014993,0.36431784107946025,0.009295352323838081
117031329,5266,44,164,1363,0.006435571156940178,0.7702208571010677,0.19935644288430598,0.02398712885768612
117031330,5008,281,64,2957,0.03381468110709988,0.602647412755716,0.35583634175691936,0.007701564380264741
117031331,6120,321,205,3903,0.03042942459000853,0.5801497772300692,0.36998767655701964,0.019433121622902644
117031332,6076,400,144,5498,0.03300874731803928,0.5014028717610167,0.4537052318864499,0.011883149034494141
117031333,11784,55,244,1045,0.00418951858622791,0.8976234003656307,0.07960085313833029,0.01858622790981109
117031334,9276,77,71,709,0.0075989341754662985,0.9154248495016284,0.06996940688838449,0.0070068094345208725
117031335,9040,85,171,2448,0.007237738419618529,0.7697547683923706,0.20844686648501362,0.014560626702997275
117031336,6491,34,169,2581,0.003665768194070081,0.6998382749326145,0.27827493261455527,0.01822102425876011
117031337,12851,29,594,352,0.002097497468537538,0.9294806885577896,0.025459279618110807,0.042962534355561986
117031338,14555,840,108,1501,0.04940014114326041,0.855975064690661,0.08827334744765937,0.006351446718419196
118011339,6100,1371,81,1187,0.15688293855132165,0.6980203684632109,0.1358278979288248,0.009268795056642637
118011340,7829,921,52,1684,0.08783139423993896,0.7466145336639328,0.1605950791531566,0.004958992942971581
118011341,4627,941,66,2099,0.12168627958101642,0.5983447562394931,0.2714341135393767,0.008534850640113799
118011342,0,0,0,0,NaN,NaN,NaN,NaN
118011343,9320,2271,73,824,0.1818545803971813,0.7463164638052531,0.06598334401024984,0.005845611787315823
118011344,2541,1510,18,541,0.3275488069414317,0.5511930585683297,0.11735357917570499,0.0039045553145336228
118011345,3306,277,81,4168,0.03536772216547497,0.42211440245148113,0.5321756894790602,0.010342185903983657
118011346,2227,2249,31,384,0.45982416683704763,0.4553261091801268,0.07851155182989164,0.00633817215293396
118011347,1958,555,30,1261,0.14589905362776026,0.5147213459516299,0.3314931650893796,0.007886435331230283
118021348,8132,2042,69,1563,0.172962900220227,0.6888023039132645,0.1323903100118584,0.005844485854650178
118021350,2595,4145,47,1971,0.47328157113496233,0.2963005252340717,0.22505138159397123,0.005366522036994748
118021564,4038,929,62,347,0.17280505952380953,0.7511160714285714,0.06454613095238096,0.011532738095238096
118021565,3378,1967,41,735,0.32135272014376737,0.5518706093775527,0.12007841855905897,0.006698251919620977
118021566,1516,1613,25,764,0.4116896375701889,0.38693210821847884,0.19499744767738642,0.006380806533945891
118021567,3022,1006,23,1137,0.19390902081727063,0.5824980724749421,0.21915959907478796,0.004433307632999229
118021568,2154,1213,14,757,0.2931367810536491,0.5205413243112614,0.18293861768970518,0.0033832769453842437
118021569,5708,844,39,1183,0.10856701826601492,0.7342423462824801,0.15217391304347827,0.005016722408026756
118021570,3722,929,50,922,0.16521429841721502,0.6619242397296816,0.16396941134625645,0.008892050506846879
119011354,584,5596,34,1075,0.7677321992042804,0.08012072986692276,0.14748250788859926,0.004664563040197558
119011355,95,128,0,70,0.43686006825938567,0.3242320819112628,0.23890784982935154,0
119011356,69,2411,34,1064,0.6738401341531582,0.019284516489659027,0.29737283398546677,0.009502515371716043
119011357,516,5249,45,2332,0.6446818963399656,0.06337509211495947,0.28641611397690986,0.00552689756816507
119011358,475,4167,19,1515,0.6747085492227979,0.07691062176165803,0.24530440414507773,0.0030764248704663213
119011359,357,6947,25,1980,0.7462670533891933,0.03834998388656139,0.21269738962294554,0.002685573101299817
119011360,431,3725,34,1669,0.6357740228707971,0.07356204130397678,0.28486089776412354,0.005803038061102577
119011361,1101,4682,33,1010,0.6859068268385584,0.1612950483445649,0.14796366832698507,0.004834456489891591
119011571,3868,1471,46,579,0.24664654594232058,0.6485580147551978,0.09708249496981891,0.0077129443326626424
119011572,2424,2134,22,652,0.40787461773700306,0.463302752293578,0.1246177370030581,0.004204892966360856
119021362,2244,3827,29,1052,0.5350950782997763,0.313758389261745,0.1470917225950783,0.004054809843400447
119021363,6447,3423,77,1266,0.3052706679746723,0.5749576384553643,0.11290466422901989,0.006867029340943548
119021364,956,7010,35,753,0.8007767877541695,0.10920721955677405,0.0860178204249486,0.003998172264107837
119021366,1605,3881,39,1139,0.5823829531812725,0.24084633853541418,0.17091836734693877,0.00585234093637455
119021367,866,3200,22,775,0.658030022619782,0.1780793748714785,0.15936664610322845,0.0045239564055110015
119021573,3927,1343,25,211,0.24391572829640393,0.7132219397021431,0.038321830730112603,0.004540501271340356
119021574,2319,986,5,179,0.2826024648896532,0.6646603611349957,0.05130409859558613,0.0014330753797649756
119031368,4307,3203,67,752,0.3845599711850162,0.5171088966262456,0.09028694921359107,0.008044182975147076
119031369,3928,3926,43,1511,0.41730442176870747,0.4175170068027211,0.16060799319727892,0.004570578231292517
119031370,1233,2918,18,932,0.5720446971182122,0.24171731033130758,0.1827092726916291,0.0035287198588512055
119031371,793,3424,13,351,0.7474350578476315,0.17310630866623009,0.07662082514734773,0.0028378083387906572
119031372,281,5076,16,1173,0.775435380384968,0.04292697830736328,0.17919340054995417,0.002444240757714635
119031373,2331,1714,18,494,0.3761246434057494,0.511520737327189,0.10840465218345402,0.003949967083607637
119031374,2666,4859,34,923,0.5728601744871492,0.3143126621079934,0.10881867484083943,0.00400848856401792
119041375,4919,2688,69,784,0.3177304964539007,0.5814420803782506,0.09267139479905437,0.008156028368794326
119041376,3030,4464,50,1870,0.47418738049713194,0.3218610579987253,0.19864032292330572,0.0053112385808370514
119041377,552,3726,20,438,0.7867398648648649,0.11655405405405406,0.09248310810810811,0.004222972972972973
119041378,2743,1226,18,385,0.28042086001829825,0.6274016468435498,0.08806038426349497,0.004117108874656907
119041379,3151,2656,18,304,0.43334964920868,0.5141132321749062,0.04960026105400555,0.002936857562408223
119041380,3295,2248,28,806,0.35251685745648426,0.5167006429355496,0.12639172024462914,0.0043907793633369925
119041381,4231,2566,140,428,0.34840461642905635,0.5744738628649015,0.05811269517990496,0.019008825526137134
119041382,2384,3019,30,1783,0.4183758314855876,0.3303769401330377,0.247089800443459,0.0041574279379157425
120011383,3612,4120,43,879,0.47608042523688465,0.4173792465911717,0.1015715276172868,0.004968800554656806
120011384,6929,2523,26,616,0.24995046562314246,0.6864473944917773,0.06102635228848821,0.002575787596592035
120011385,3806,3419,82,763,0.4236679058240396,0.47162329615861215,0.09454770755885998,0.010161090458488228
120011386,4463,3383,40,1124,0.3754716981132076,0.49533851276359603,0.12475027746947835,0.004439511653718091
120021387,2626,568,50,4276,0.07553191489361702,0.3492021276595745,0.5686170212765957,0.006648936170212766
120021388,3105,2413,111,5960,0.2082146863404953,0.2679264820088014,0.5142807835015963,0.009578048149106911
120021389,2312,1141,51,2905,0.17803089405523484,0.36074270557029176,0.4532688406927758,0.007957559681697613
120031390,6593,2359,242,819,0.23559372815340057,0.6584440227703985,0.08179366823129931,0.024168580844901626
120031391,4659,3346,107,1070,0.36440862557177084,0.5074057939446743,0.11653234589414072,0.011653234589414072
120031392,1590,2196,9,430,0.5197633136094675,0.3763313609467456,0.10177514792899409,0.0021301775147928993
120031393,1769,2995,39,1788,0.4544075254134426,0.2683962979820968,0.271279016841147,0.005917159763313609
120031394,4394,2322,64,934,0.3010111485610578,0.5696136893959035,0.12107855846512834,0.008296603577910292
120031395,2322,2451,48,835,0.43334512022630833,0.41053748231966053,0.14763083451202264,0.008486562942008486
120031396,4764,914,111,291,0.15032894736842106,0.7835526315789474,0.04786184210526316,0.018256578947368422
120031575,4214,4048,58,451,0.4615209212176491,0.48044692737430167,0.05141945046174894,0.006612700946300308
120031576,329,735,12,202,0.5751173708920188,0.257433489827856,0.15805946791862285,0.009389671361502348
121011398,8420,2982,55,744,0.24440619621342513,0.6901073682485043,0.0609786083107942,0.004507827227276453
121011399,5120,3214,19,490,0.36345131742621284,0.578989030871876,0.05541105959516001,0.0021485921067511027
121011400,4749,5604,76,654,0.5056392673463863,0.42849409004782096,0.059009293512586845,0.006857349093205811
121011401,3759,963,23,521,0.18287124952525635,0.7138245347512343,0.09893657424990505,0.004367641473604254
121011402,1641,6928,32,804,0.7366294524189261,0.17448165869218502,0.08548644338118022,0.0034024455077086655
121021403,197,5842,41,320,0.9128125,0.03078125,0.05,0.00640625
121021404,56,3930,48,160,0.9370529327610873,0.01335240820219361,0.03814973772055317,0.011444921316165951
121021406,201,5378,30,821,0.8363919129082427,0.031259720062208396,0.1276827371695179,0.004665629860031105
